transaction_id,customer_id,amount,currency,payment_method,card_bin,issuing_bank,card_type,checkout_abandoned,reached_payment_page,payment_pending,pending_duration_minutes,failed_payment,decline_reason,decline_code,failure_timestamp,day_of_week,day_of_month,is_near_payday,retry_attempt_number,consecutive_failure_count,escalated_to_human,customer_tenure_days,customer_ltv,prior_failed_payments_count,prior_retry_success_rate,retry_timestamp,hours_since_failure,recovered
035389268109,cust_F6oz6nrH1Io3j7,524.58,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-07-22 04:00:00,Wednesday,22.0,False,1.0,1.0,False,94,4823.15,1,0.16,2026-07-22 07:36:00,3.6,False
107315395782,cust_8FK1ePImdsjOvP,492.04,INR,netbanking,,,,True,False,False,,False,,,,,,,,,False,139,4024.91,0,,,,False
937254677735,cust_iD9z850KeNYDX9,313.35,INR,card,508228,ICICI,credit,False,,False,,True,insufficient_funds,51,2026-08-22 08:00:00,Saturday,22.0,False,3.0,3.0,False,302,3031.69,0,,2026-08-25 02:06:00,66.1,True
226424446121,cust_8iA63WIEcUT7cc,976.52,INR,upi,,,,False,,True,14.0,False,,,,,,,,,False,23,565.03,0,0.48,,,False
908161017722,cust_u6CpaSWoUJM2G6,1673.93,INR,card,607331,SBI,credit,True,False,False,,False,,,,,,,,,False,109,1354.63,1,0.64,,,True
279218308414,cust_16Umfwpc3itYiL,739.65,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,111,4382.22,0,0.73,,,True
207822466845,cust_7GtUrMdibKUJDq,2507.53,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-08-17 07:00:00,Monday,17.0,False,1.0,1.0,False,431,2041.46,1,0.58,2026-08-17 09:48:00,2.8,False
116035440384,cust_pZ4MKG5ThiE820,553.43,INR,netbanking,,,,True,False,False,,False,,,,,,,,,False,54,1016.82,1,0.35,,,False
488367607867,cust_syEHLCVoPSldHE,687.33,INR,card,607331,SBI,debit,False,,False,,True,insufficient_funds,51,2026-07-10 09:00:00,Friday,10.0,False,2.0,2.0,False,339,872.29,0,0.25,2026-07-12 20:30:00,59.5,False
716814244460,cust_z5bPbYzEkgzrdB,1204.7,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,242,5801.24,0,0.11,,,True
312328884373,cust_XTXcCi1SreIseG,1104.39,INR,wallet,,,,True,True,False,,False,,,,,,,,,False,547,6064.26,1,0.32,,,True
650309639734,cust_eb9FnZcwlaLfib,685.17,INR,card,400014,HDFC,credit,False,,False,,False,,,,,,,,,False,463,2357.79,0,0.34,,,True
362772223785,cust_z5bPbYzEkgzrdB,2299.49,INR,upi,,,,True,True,False,,False,,,,,,,,,False,242,5801.24,1,0.11,,,False
498757599980,cust_MvBzZLWy67kbEB,4873.34,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-06-29 18:00:00,Monday,29.0,True,1.0,1.0,False,101,5640.07,0,0.59,2026-06-30 00:12:00,6.2,True
748788930773,cust_VqDGwcH1bA7MqI,6595.51,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-06-16 01:00:00,Tuesday,16.0,False,1.0,1.0,False,1052,3966.67,0,0.12,2026-06-17 17:12:00,40.2,False
747744555284,cust_2PfTNLUesscYu5,3214.12,INR,card,400013,HDFC,credit,True,False,False,,False,,,,,,,,,False,94,8462.6,0,,,,True
160281200978,cust_1Y14HW07XqfQ2q,907.51,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,20,1036.55,1,0.43,,,True
983900483113,cust_QQb9R4eH0c3bFq,1901.32,INR,card,524105,Axis,debit,True,True,False,,False,,,,,,,,,False,685,1545.53,0,,,,False
355890466229,cust_s3w13kGqtB81oI,591.2,INR,card,607331,SBI,debit,True,False,False,,False,,,,,,,,,False,72,1430.29,1,0.14,,,True
396188940160,cust_H2Kk6bwAxb9ZQK,1681.38,INR,card,400013,HDFC,credit,False,,False,,False,,,,,,,,,False,182,2372.06,0,0.37,,,True
595639555138,cust_yZv2AMGClrDtYO,1346.91,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,345,2484.0,1,0.24,,,True
706691851015,cust_SFjmhX2bIbT5sd,1790.41,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,97,1446.66,0,0.82,,,True
982503521341,cust_RZUlwoEFqRso42,2753.79,INR,card,508228,ICICI,debit,True,False,False,,False,,,,,,,,,False,796,3289.8,1,,,,False
565759844549,cust_anLyoKthdRp7ep,1140.46,INR,netbanking,,,,False,,True,70.3,False,,,,,,,,,False,34,3971.25,1,,,,False
104303814376,cust_clAqoAd3pZ3rvh,861.41,INR,upi,,,,False,,False,,False,,,,,,,,,False,103,10032.52,5,0.2,,,True
112068898866,cust_Ir1HNdu6W7lZHj,610.51,INR,card,524105,Axis,credit,False,,False,,True,insufficient_funds,51,2026-08-14 03:00:00,Friday,14.0,False,4.0,4.0,True,163,1990.81,1,0.26,2026-08-15 00:30:00,21.5,False
015241088261,cust_InK792WBxIcshO,3423.83,INR,card,607332,SBI,debit,False,,False,,True,insufficient_funds,51,2026-06-07 22:00:00,Sunday,7.0,False,1.0,1.0,False,510,1311.77,0,0.3,2026-06-15 03:06:00,173.1,False
765465059998,cust_8fym23yBiRJ3oF,1122.5,INR,card,607332,SBI,debit,False,,False,,False,,,,,,,,,False,403,5213.56,0,0.13,,,True
856792270078,cust_Iujx0rcKIrSINu,848.82,INR,card,508228,ICICI,debit,True,False,False,,False,,,,,,,,,False,435,1754.62,2,0.42,,,False
532044915216,cust_5qhxW3hnFvoWoC,1813.1,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-06-28 18:00:00,Sunday,28.0,True,1.0,1.0,False,86,2917.4,0,,2026-06-28 22:12:00,4.2,True
393229873512,cust_6YGSIJ6x7oK8r5,1881.41,INR,card,607332,SBI,credit,False,,False,,False,,,,,,,,,False,572,4500.63,1,,,,True
482805791851,cust_ZOpVqS74BFXZRS,1078.23,INR,upi,,,,False,,False,,False,,,,,,,,,False,60,1126.33,1,0.23,,,True
681416515330,cust_fse568XenkZC5X,735.71,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-07-17 14:00:00,Friday,17.0,False,2.0,2.0,False,46,5886.51,3,0.09,2026-07-21 03:18:00,85.3,False
837828063549,cust_cR0UiAMiSmckev,708.69,INR,upi,,,,True,False,False,,False,,,,,,,,,False,14,2357.29,1,0.33,,,False
090617867158,cust_zW69cRXg7yxIPn,1854.25,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-07-07 16:00:00,Tuesday,7.0,False,1.0,1.0,False,475,5433.34,4,0.54,2026-07-07 22:54:00,6.9,True
331550729864,cust_XTMAbnJ1xuoSPB,736.71,INR,upi,,,,True,False,False,,False,,,,,,,,,False,499,2673.25,1,,,,True
802108930156,cust_PQ4zokKOjG89oe,226.86,INR,upi,,,,False,,False,,False,,,,,,,,,False,288,751.75,1,0.43,,,True
318405269724,cust_0IgzAZJE8TLrhU,1694.12,INR,card,508227,ICICI,debit,False,,False,,False,,,,,,,,,False,435,1668.36,1,0.62,,,True
096380541306,cust_tKWM7gxKhytLDM,463.74,INR,card,400013,HDFC,debit,False,,False,,True,insufficient_funds,51,2026-06-26 22:00:00,Friday,26.0,True,1.0,1.0,False,71,3701.91,0,,2026-06-26 23:24:00,1.4,True
823898819829,cust_UrR6yicTU8Zf9o,1261.53,INR,card,508228,ICICI,debit,False,,False,,False,,,,,,,,,False,116,4770.78,1,,,,True
451419806283,cust_jZ0km38ur8xQW3,2401.61,INR,upi,,,,True,False,False,,False,,,,,,,,,False,171,1917.61,1,0.15,,,False
557350047948,cust_DgHbevCwtjE85X,646.78,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-08-22 01:00:00,Saturday,22.0,False,4.0,4.0,True,28,2797.18,3,0.38,2026-08-24 01:24:00,48.4,False
512498012708,cust_yKbZpObRubhTyd,2451.02,INR,card,417612,Kotak,debit,False,,False,,True,insufficient_funds,51,2026-07-02 15:00:00,Thursday,2.0,True,3.0,3.0,False,690,4474.65,2,0.13,2026-07-02 22:06:00,7.1,True
085331482199,cust_IgjLSXX1wtiaeD,1258.1,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,480,1449.87,1,0.39,,,True
358454294482,cust_oFy34nAJJgYjMq,576.4,INR,wallet,,,,False,,False,,False,,,,,,,,,False,277,5140.48,2,0.08,,,True
655554836045,cust_Q3kk8gjZEvp3Bq,1885.75,INR,card,524104,Axis,credit,False,,False,,False,,,,,,,,,False,331,2377.75,1,0.75,,,True
912098794969,cust_cXoalVfd51dVL5,1339.76,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-06-21 04:00:00,Sunday,21.0,False,1.0,1.0,False,407,1176.16,4,0.17,2026-06-21 17:24:00,13.4,False
914987871721,cust_Nn4sGEjPb3Jn5p,1063.46,INR,card,524105,Axis,debit,False,,False,,True,insufficient_funds,51,2026-07-02 01:00:00,Thursday,2.0,True,3.0,3.0,True,880,548.88,2,0.43,2026-07-04 05:36:00,52.6,False
106781182323,cust_oPZehhyXkajqur,1100.47,INR,upi,,,,False,,False,,False,,,,,,,,,False,240,833.46,2,,,,True
472839696084,cust_lla6xcshhuCUZm,2890.4,INR,card,400013,HDFC,debit,False,,False,,False,,,,,,,,,False,204,1859.97,1,,,,True
541102720923,cust_X3IuHk4oLr5EhV,1394.4,INR,upi,,,,False,,False,,False,,,,,,,,,False,297,1833.33,0,0.29,,,True
946013420229,cust_kXXkCrn1AaUoG4,3738.79,INR,card,417612,Kotak,debit,False,,False,,False,,,,,,,,,False,2258,3819.91,1,0.57,,,True
603071367122,cust_ME8DANyLGMkg1v,181.57,INR,upi,,,,True,False,False,,False,,,,,,,,,False,78,5547.06,1,0.21,,,False
078741225629,cust_4CnEFxsRuYiTlY,1708.44,INR,upi,,,,False,,True,6.8,False,,,,,,,,,False,148,5283.8,3,0.45,,,True
344502532044,cust_emIGDEq8XqJmFE,1668.5,INR,card,400013,HDFC,credit,True,True,False,,False,,,,,,,,,False,359,753.05,0,,,,True
153905068400,cust_LqUFWuTwUQS0d1,1523.09,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,563,1532.33,2,0.66,,,True
855943537078,cust_Pd3HIhsFq25vln,1296.28,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-07-18 02:00:00,Saturday,18.0,False,4.0,4.0,True,588,8940.94,3,0.51,2026-07-19 10:54:00,32.9,False
415327004696,cust_gnTVhxbWQSAy0V,2918.88,INR,upi,,,,False,,True,11.2,False,,,,,,,,,False,235,2787.15,1,0.21,,,True
805229045364,cust_491H1PszvpejQZ,1504.43,INR,netbanking,,,,True,True,False,,False,,,,,,,,,False,95,2594.87,0,0.27,,,False
676627055970,cust_lOJiiF94cHzesf,1495.78,INR,card,400014,HDFC,debit,False,,False,,False,,,,,,,,,False,29,4027.0,1,0.51,,,True
629829343532,cust_dOjj9S8oRjquDl,2503.57,INR,upi,,,,False,,False,,False,,,,,,,,,False,187,5080.13,0,0.06,,,True
959163834373,cust_7xWxAhcppky6GO,559.88,INR,card,417612,Kotak,credit,True,False,False,,False,,,,,,,,,False,869,2592.09,0,0.61,,,True
839093895823,cust_DrLITOL2KSrQej,2434.41,INR,card,508228,ICICI,credit,False,,False,,True,insufficient_funds,51,2026-07-08 07:00:00,Wednesday,8.0,False,1.0,1.0,False,385,2050.27,2,0.61,2026-07-09 05:42:00,22.7,True
266793255127,cust_fCIUdclfUmK9tS,629.78,INR,card,400013,HDFC,credit,False,,False,,False,,,,,,,,,False,148,1104.48,1,,,,True
105368169485,cust_qxow1oRoWHFepf,491.41,INR,netbanking,,,,True,False,False,,False,,,,,,,,,False,113,5070.38,0,,,,False
717800642607,cust_0IgzAZJE8TLrhU,3187.03,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-07-16 13:00:00,Thursday,16.0,False,2.0,2.0,False,435,1668.36,0,0.62,2026-07-16 18:42:00,5.7,False
165650842862,cust_wUZod8mJC54Bly,1869.74,INR,card,607332,SBI,credit,True,True,False,,False,,,,,,,,,False,1273,926.65,1,0.5,,,False
160054126996,cust_sZAmNWxIDTEHgv,3560.42,INR,upi,,,,False,,False,,False,,,,,,,,,False,503,2587.91,1,,,,True
804432532248,cust_el37QbwxRI0DPn,618.79,INR,card,607331,SBI,debit,True,True,False,,False,,,,,,,,,False,39,381.51,0,0.45,,,False
033841174740,cust_hKoWozgX4gV1ed,3225.42,INR,upi,,,,True,False,False,,False,,,,,,,,,False,421,4645.95,1,,,,False
952336499867,cust_CsmDMZ1imwBmn6,2918.18,INR,upi,,,,True,False,False,,False,,,,,,,,,False,126,519.14,1,0.53,,,False
388549528422,cust_G1gTZD7G3PP751,2149.74,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-07-31 00:00:00,Friday,31.0,True,3.0,3.0,False,509,1629.19,1,,2026-08-01 03:30:00,27.5,True
933710441276,cust_K4gbGxfnw0mQi6,2601.41,INR,card,524104,Axis,debit,False,,False,,True,insufficient_funds,51,2026-07-31 17:00:00,Friday,31.0,True,1.0,1.0,False,143,4638.72,2,,2026-08-02 06:48:00,37.8,True
987589344836,cust_kJjA8CdvCgdxyc,3697.19,INR,netbanking,,,,True,False,False,,False,,,,,,,,,False,65,3399.18,1,,,,False
647534649357,cust_7YsEqmGv0lH8wV,3116.21,INR,card,508227,ICICI,debit,True,True,False,,False,,,,,,,,,False,441,1906.07,0,0.23,,,False
477999336131,cust_wZZjodfvJYOudf,262.07,INR,wallet,,,,True,False,False,,False,,,,,,,,,False,1829,254.34,3,0.28,,,False
080690284747,cust_pxrlT9H9rdzerX,2074.57,INR,card,417612,Kotak,credit,False,,False,,True,insufficient_funds,51,2026-07-07 00:00:00,Tuesday,7.0,False,1.0,1.0,False,95,3842.01,1,0.22,2026-07-08 17:24:00,41.4,False
817803251837,cust_9VIigneLlr8ABm,1115.06,INR,card,400014,HDFC,credit,True,True,False,,False,,,,,,,,,False,208,818.96,1,,,,False
747475358425,cust_zE8nbqV2wnL7a4,2188.61,INR,card,508227,ICICI,credit,False,,False,,True,insufficient_funds,51,2026-08-03 06:00:00,Monday,3.0,True,1.0,1.0,False,76,5859.25,2,0.42,2026-08-03 08:36:00,2.6,True
957576458560,cust_eECaTPF7zj69pQ,3012.78,INR,card,400012,HDFC,credit,False,,False,,False,,,,,,,,,False,1398,1361.57,0,0.68,,,True
861849004916,cust_pX0i9DnJ001EeO,2068.0,INR,card,417612,Kotak,credit,False,,False,,True,insufficient_funds,51,2026-06-01 15:00:00,Monday,1.0,True,4.0,4.0,False,107,4311.2,2,0.58,2026-06-03 11:54:00,44.9,True
314271703625,cust_UcCpK3Ku0QLgcY,2646.27,INR,card,524105,Axis,credit,False,,False,,False,,,,,,,,,False,175,3036.13,3,,,,True
587193566042,cust_bYMXyFK4sHuHel,2117.58,INR,card,524105,Axis,credit,False,,False,,False,,,,,,,,,False,375,2531.16,2,0.27,,,True
171980458406,cust_SQWAnXLB1wOsoh,746.36,INR,card,417612,Kotak,credit,True,True,False,,False,,,,,,,,,False,3,1395.65,3,0.47,,,False
116220515559,cust_5U3PyeippVgDWn,1520.12,INR,upi,,,,True,True,False,,False,,,,,,,,,False,475,4894.35,0,0.28,,,False
525465709046,cust_IvriCUHRlT8biS,3084.57,INR,card,508227,ICICI,credit,False,,False,,False,,,,,,,,,False,290,8772.0,1,0.54,,,True
608967181313,cust_tAtjq9J6a05F8L,1441.16,INR,card,508228,ICICI,debit,True,False,False,,False,,,,,,,,,False,209,2823.84,1,0.66,,,False
109950498787,cust_RmCXCaBlAQPVVW,331.04,INR,card,607331,SBI,credit,False,,False,,False,,,,,,,,,False,74,1106.26,2,0.6,,,True
298642341551,cust_1LE0dqL9eGboFI,3865.9,INR,upi,,,,True,False,False,,False,,,,,,,,,False,176,2546.57,1,,,,True
694355677143,cust_wEwuCGxfDHPEpu,815.67,INR,card,417612,Kotak,debit,False,,False,,False,,,,,,,,,False,12,3577.78,0,0.55,,,True
277491665591,cust_p0ST9AeqHAlHGM,120.5,INR,upi,,,,True,False,False,,False,,,,,,,,,False,259,1219.01,1,0.94,,,False
976651458329,cust_2PfTNLUesscYu5,857.51,INR,card,508227,ICICI,credit,False,,False,,True,insufficient_funds,51,2026-08-03 12:00:00,Monday,3.0,True,3.0,3.0,True,94,8462.6,0,,2026-08-03 19:36:00,7.6,False
162887882257,cust_a8kdXHLWxD0RiQ,1634.72,INR,card,508228,ICICI,debit,False,,False,,False,,,,,,,,,False,72,1083.47,1,0.33,,,True
171945974584,cust_OZpF8Egf9iYdn8,1831.26,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-08-14 18:00:00,Friday,14.0,False,4.0,4.0,True,265,10856.59,0,0.39,2026-08-17 10:00:00,64.0,False
199988022820,cust_n8OkOyedBfFumF,1557.19,INR,netbanking,,,,True,False,False,,False,,,,,,,,,False,236,1892.54,0,,,,True
422186469663,cust_CezIwrFJbanEvc,1012.34,INR,card,417612,Kotak,credit,True,True,False,,False,,,,,,,,,False,249,4959.12,0,,,,True
257009416655,cust_l0XVnkfCtiSYHI,3375.1,INR,netbanking,,,,True,False,False,,False,,,,,,,,,False,525,4913.67,1,,,,False
821777266754,cust_Iyt9NgjmGRHQb2,3842.0,INR,card,400013,HDFC,credit,False,,False,,False,,,,,,,,,False,370,1286.25,3,0.51,,,True
059805799165,cust_gswSijYqDydnbU,729.35,INR,upi,,,,False,,False,,False,,,,,,,,,False,276,5079.97,3,,,,True
395541383289,cust_7gQq3YZ9TCgVla,1917.76,INR,card,524105,Axis,debit,False,,False,,True,insufficient_funds,51,2026-08-02 11:00:00,Sunday,2.0,True,3.0,3.0,False,73,1400.2,0,0.15,2026-08-02 13:12:00,2.2,True
896085278967,cust_UcCpK3Ku0QLgcY,2471.75,INR,upi,,,,False,,False,,False,,,,,,,,,False,175,3036.13,0,0.54,,,True
026199495527,cust_j55m8A7UqijALG,806.84,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-07-25 13:00:00,Saturday,25.0,True,2.0,2.0,False,442,633.44,0,,2026-07-25 17:12:00,4.2,False
439373407615,cust_354ykuVzaattDG,2898.6,INR,card,524105,Axis,credit,False,,False,,False,,,,,,,,,False,179,3696.47,0,0.41,,,True
738282214618,cust_5qhxW3hnFvoWoC,247.74,INR,card,508227,ICICI,debit,False,,False,,False,,,,,,,,,False,86,2917.4,1,0.27,,,True
169056236900,cust_Z6lCLe6mwVAOHg,2270.71,INR,card,524104,Axis,debit,False,,False,,True,insufficient_funds,51,2026-06-09 03:00:00,Tuesday,9.0,False,1.0,1.0,False,299,3958.56,3,0.13,2026-06-12 16:24:00,85.4,False
135370779029,cust_5aWKOeDlDs7a1B,2267.37,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-07-30 02:00:00,Thursday,30.0,True,4.0,4.0,True,54,890.78,2,0.34,2026-07-30 20:54:00,18.9,False
255367648432,cust_IxBiWxilFT9sgv,2571.89,INR,card,508228,ICICI,credit,False,,False,,True,insufficient_funds,51,2026-06-27 20:00:00,Saturday,27.0,True,2.0,2.0,False,61,644.92,0,0.16,2026-06-28 02:36:00,6.6,False
000692978034,cust_RTFa8jnv32AHQi,1182.14,INR,card,508227,ICICI,credit,False,,False,,False,,,,,,,,,False,6,500.1,2,0.19,,,True
475401564690,cust_ciSEGseUHoGm3T,1226.84,INR,card,400012,HDFC,debit,False,,False,,True,insufficient_funds,51,2026-08-05 22:00:00,Wednesday,5.0,True,3.0,3.0,True,131,5809.87,1,,2026-08-06 03:18:00,5.3,False
627157649227,cust_mntPyA0SJYEYcF,633.0,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,92,1537.87,1,0.46,,,True
018847116635,cust_eECaTPF7zj69pQ,3321.56,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,1398,1361.57,1,,,,True
465144392331,cust_llkV0myrSmFIHS,3439.93,INR,card,508227,ICICI,credit,False,,False,,True,insufficient_funds,51,2026-06-11 00:00:00,Thursday,11.0,False,2.0,2.0,False,397,773.21,1,,2026-06-12 00:54:00,24.9,False
991806517617,cust_mSKjptZJPasWsg,936.64,INR,upi,,,,False,,True,32.8,False,,,,,,,,,False,23,3792.72,0,,,,False
471122519985,cust_qfpr5bc0GGlw6z,138.06,INR,netbanking,,,,True,True,False,,False,,,,,,,,,False,53,2824.03,0,0.41,,,False
760361716791,cust_QMQodSF7id4hPB,491.68,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-07-18 16:00:00,Saturday,18.0,False,2.0,2.0,False,635,2343.22,2,0.31,2026-07-18 20:24:00,4.4,False
124291062080,cust_gswSijYqDydnbU,2166.56,INR,upi,,,,True,False,False,,False,,,,,,,,,False,276,5079.97,5,,,,False
252608696660,cust_PgiI7DqZhmK5WI,1989.64,INR,card,417612,Kotak,credit,True,False,False,,False,,,,,,,,,False,261,3949.14,1,0.36,,,False
412804999911,cust_iAPmw1z4rouhlw,1586.08,INR,wallet,,,,False,,False,,True,insufficient_funds,51,2026-07-23 07:00:00,Thursday,23.0,False,3.0,3.0,True,185,1446.13,3,0.22,2026-07-24 21:06:00,38.1,False
841495996595,cust_uAbgATFWP5lCRd,919.68,INR,card,417612,Kotak,debit,False,,False,,False,,,,,,,,,False,826,3970.15,0,0.39,,,True
140552811244,cust_qYk6zJFzoc7kA8,1475.41,INR,card,607331,SBI,debit,False,,False,,True,insufficient_funds,51,2026-07-25 14:00:00,Saturday,25.0,True,2.0,2.0,False,566,1143.11,1,0.43,2026-07-26 04:12:00,14.2,True
373063639345,cust_S82v3fav7YBf52,1884.27,INR,card,417612,Kotak,debit,False,,False,,True,insufficient_funds,51,2026-07-25 09:00:00,Saturday,25.0,True,2.0,2.0,False,486,209.48,3,0.37,2026-07-25 13:24:00,4.4,True
539780394572,cust_gXJm4fsJzTjeux,1373.4,INR,upi,,,,False,,False,,False,,,,,,,,,False,337,491.47,3,0.1,,,True
080995389283,cust_rizXg5Xlkx7jHv,255.48,INR,card,607332,SBI,debit,False,,False,,False,,,,,,,,,False,494,2029.04,0,0.26,,,True
860334542416,cust_kU39V3WL64ZOtI,1758.57,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-07-12 12:00:00,Sunday,12.0,False,2.0,2.0,False,154,1535.91,0,0.69,2026-07-14 01:12:00,37.2,False
644012388960,cust_9wha4cAczR8A5d,6295.26,INR,card,607332,SBI,debit,False,,False,,False,,,,,,,,,False,679,4323.99,1,0.54,,,True
777086245637,cust_5CWree01HF1LKf,1224.03,INR,upi,,,,False,,False,,False,,,,,,,,,False,147,2694.76,1,,,,True
025871170182,cust_DdJViOm5Ry1kSm,532.27,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,285,1259.92,1,0.32,,,True
542880778514,cust_vbYodhIYxh7Ip4,477.9,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-07-25 13:00:00,Saturday,25.0,True,1.0,1.0,False,63,3062.31,1,0.49,2026-07-26 01:30:00,12.5,False
185207790911,cust_7NuNVQqRDVegHs,468.6,INR,upi,,,,False,,True,123.0,False,,,,,,,,,False,234,6355.35,0,0.18,,,True
765879757324,cust_2I51xLddGYnhxJ,2914.5,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-06-02 14:00:00,Tuesday,2.0,True,3.0,3.0,False,91,2502.15,1,0.17,2026-06-02 20:06:00,6.1,True
360824906933,cust_8QeF0NcKKNGOTj,652.08,INR,card,607331,SBI,credit,True,True,False,,False,,,,,,,,,False,119,2291.53,1,0.34,,,False
882549230635,cust_SFjmhX2bIbT5sd,2208.7,INR,card,607332,SBI,credit,True,False,False,,False,,,,,,,,,False,97,1446.66,3,0.82,,,False
110529908627,cust_fT44jVSzgZQaov,2139.66,INR,card,400013,HDFC,debit,False,,False,,False,,,,,,,,,False,412,7262.81,1,0.66,,,True
964190912864,cust_fT44jVSzgZQaov,4068.12,INR,card,400013,HDFC,debit,False,,False,,True,insufficient_funds,51,2026-08-03 11:00:00,Monday,3.0,True,3.0,3.0,False,412,7262.81,3,0.66,2026-08-03 20:06:00,9.1,True
259273425369,cust_aoj5C4XCMLICxK,801.68,INR,netbanking,,,,False,,True,41.0,False,,,,,,,,,False,355,7888.31,2,,,,True
293707421252,cust_tCcvg8dqTUnC6g,3073.46,INR,card,607332,SBI,credit,False,,False,,False,,,,,,,,,False,267,613.62,1,0.21,,,True
387177752966,cust_o5VwVW1a3vYMlE,1861.67,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-06-27 02:00:00,Saturday,27.0,True,1.0,1.0,False,12,2555.51,2,,2026-06-27 05:18:00,3.3,True
242369539987,cust_8YKbftvyxBX0v5,808.61,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-06-25 01:00:00,Thursday,25.0,True,3.0,3.0,True,153,3179.04,2,,2026-06-25 05:06:00,4.1,False
664515438119,cust_ElNriAquxpOkJc,986.1,INR,wallet,,,,False,,False,,False,,,,,,,,,False,563,1704.9,2,0.23,,,True
246684028973,cust_5lojdFeVgnPQQR,796.4,INR,netbanking,,,,True,True,False,,False,,,,,,,,,False,18,2501.46,2,0.42,,,False
586266696111,cust_R2QzxZO3ZAJXyy,75.59,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-08-25 20:00:00,Tuesday,25.0,True,1.0,1.0,False,97,6383.06,2,0.45,2026-08-27 10:12:00,38.2,True
902586170843,cust_Q0o1B1oOX8GT1g,631.54,INR,upi,,,,True,False,False,,False,,,,,,,,,False,139,5735.65,0,0.38,,,False
595847636932,cust_yEt5DgOvdOVkXu,69.09,INR,card,400012,HDFC,debit,True,False,False,,False,,,,,,,,,False,352,5784.93,0,0.13,,,False
135188005451,cust_FfnUyupNMBPd0E,1648.34,INR,upi,,,,True,True,False,,False,,,,,,,,,False,30,4799.45,2,,,,False
334040884016,cust_woEBzppVyzWKvr,2380.16,INR,upi,,,,False,,True,23.8,False,,,,,,,,,False,68,4762.18,0,,,,False
204867430449,cust_toEoVgqyaBjAzB,2338.58,INR,upi,,,,False,,True,26.6,False,,,,,,,,,False,63,1428.62,0,,,,False
107373200565,cust_16Umfwpc3itYiL,69.49,INR,card,524105,Axis,debit,False,,False,,True,insufficient_funds,51,2026-08-02 22:00:00,Sunday,2.0,True,1.0,1.0,False,111,4382.22,0,0.73,2026-08-03 06:48:00,8.8,False
512431770222,cust_H6AyzVZqZwhUBw,1588.71,INR,card,508228,ICICI,debit,False,,False,,True,insufficient_funds,51,2026-06-24 04:00:00,Wednesday,24.0,False,4.0,4.0,True,314,10850.57,0,0.41,2026-06-25 13:24:00,33.4,False
587916437569,cust_njovZnemR7dxqS,1635.18,INR,wallet,,,,True,False,False,,False,,,,,,,,,False,126,1369.06,3,0.29,,,True
127298729086,cust_ebSrLLVtRz4iEJ,640.74,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-06-23 08:00:00,Tuesday,23.0,False,1.0,1.0,False,354,1787.18,2,,2026-06-25 00:06:00,40.1,True
833143274045,cust_hpdLX50J9pIEAs,1642.78,INR,upi,,,,False,,True,0.4,False,,,,,,,,,False,583,5160.1,3,0.9,,,True
593316591251,cust_zUCcKjyYBqKNLR,2257.03,INR,upi,,,,True,True,False,,False,,,,,,,,,False,233,3197.05,2,,,,False
087579451935,cust_ZOpVqS74BFXZRS,510.37,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-08-05 17:00:00,Wednesday,5.0,True,1.0,1.0,False,60,1126.33,2,,2026-08-06 02:54:00,9.9,True
749579586115,cust_EZQsHwohBdtSYy,1861.53,INR,card,508228,ICICI,debit,False,,False,,True,insufficient_funds,51,2026-07-20 14:00:00,Monday,20.0,False,5.0,5.0,True,17,3766.0,1,0.24,2026-07-20 18:12:00,4.2,False
